ds,yhat
2021-11-22 17:00:00,17260.383078629908
2021-11-22 18:00:00,16913.22662765115
2021-11-22 19:00:00,17000.533498184705
2021-11-22 20:00:00,18112.961809290955
2021-11-22 21:00:00,19775.379525527933
2021-11-22 22:00:00,22228.934488842726
2021-11-22 23:00:00,24482.151816742928
2021-11-23 00:00:00,27226.602214556595
2021-11-23 01:00:00,29807.14789231496
2021-11-23 02:00:00,32131.813342343343
2021-11-23 03:00:00,34135.3924751371
2021-11-23 04:00:00,35605.94224449516
2021-11-23 05:00:00,36555.25132952603
2021-11-23 06:00:00,36974.15960981059
2021-11-23 07:00:00,36793.65051469016
2021-11-23 08:00:00,35797.206235168174
2021-11-23 09:00:00,34079.28240720096
2021-11-23 10:00:00,32189.455496146402
2021-11-23 11:00:00,29686.30324603827
2021-11-23 12:00:00,27235.47406314795
2021-11-23 13:00:00,24548.893544189144
2021-11-23 14:00:00,21862.403015586126
2021-11-23 15:00:00,20224.453577726206
2021-11-23 16:00:00,18306.491528840816
2021-11-23 17:00:00,17403.150870074514
2021-11-23 18:00:00,17218.8647352766
2021-11-23 19:00:00,17584.2409946277
2021-11-23 20:00:00,18599.274421918668
2021-11-23 21:00:00,20159.715725939946
2021-11-23 22:00:00,22056.469110738333
2021-11-23 23:00:00,24695.529483058257
2021-11-24 00:00:00,27238.468727827963
2021-11-24 01:00:00,29818.876808772056
2021-11-24 02:00:00,32127.84239555653
2021-11-24 03:00:00,34022.83103344561
2021-11-24 04:00:00,35840.92213313455
2021-11-24 05:00:00,37021.65703753474
2021-11-24 06:00:00,37313.746703588346
2021-11-24 07:00:00,36844.44899459764
2021-11-24 08:00:00,35640.68805129526
2021-11-24 09:00:00,34406.587761872106
2021-11-24 10:00:00,32304.497956087118
2021-11-24 11:00:00,29817.20405690564
2021-11-24 12:00:00,27209.172345598035
2021-11-24 13:00:00,24633.595301453402
2021-11-24 14:00:00,22255.098077703064
2021-11-24 15:00:00,20007.045959903007
2021-11-24 16:00:00,18606.477686483566
2021-11-24 17:00:00,17480.28211366682
2021-11-24 18:00:00,17274.03086978185
2021-11-24 19:00:00,17701.330726851946
2021-11-24 20:00:00,18434.67449545566
2021-11-24 21:00:00,20326.317988849398
2021-11-24 22:00:00,22129.545595311778
2021-11-24 23:00:00,24706.357331103052
2021-11-25 00:00:00,27190.6657592421
2021-11-25 01:00:00,29962.158150861957
2021-11-25 02:00:00,32435.06767001582
2021-11-25 03:00:00,34161.176355884076
2021-11-25 04:00:00,35789.97349051313
2021-11-25 05:00:00,36835.18395629636
2021-11-25 06:00:00,37112.6145131626
2021-11-25 07:00:00,36906.00924966375
2021-11-25 08:00:00,35953.797478830624
2021-11-25 09:00:00,34206.918950814885
2021-11-25 10:00:00,32134.664830251066
2021-11-25 11:00:00,30174.243373195957
2021-11-25 12:00:00,27475.6093970724
2021-11-25 13:00:00,24723.146359710714
2021-11-25 14:00:00,22340.68627828631
2021-11-25 15:00:00,20267.611997220192
2021-11-25 16:00:00,18571.023345800422
2021-11-25 17:00:00,17427.961139054627
2021-11-25 18:00:00,17502.35887121938
2021-11-25 19:00:00,17667.726528779272
2021-11-25 20:00:00,18656.540546791184
2021-11-25 21:00:00,20245.451532456667
2021-11-25 22:00:00,22495.966697551423
2021-11-25 23:00:00,24635.652750466892
2021-11-26 00:00:00,27094.85431645597
2021-11-26 01:00:00,30148.946667567317
2021-11-26 02:00:00,32481.599417081863
2021-11-26 03:00:00,34304.476342235
2021-11-26 04:00:00,36165.06183552979
2021-11-26 05:00:00,37075.909848760384
2021-11-26 06:00:00,37413.13818285165
2021-11-26 07:00:00,36759.05731253407
2021-11-26 08:00:00,35849.96944129274
2021-11-26 09:00:00,34252.03355489004
2021-11-26 10:00:00,32235.931065693465
2021-11-26 11:00:00,29992.0640794952
2021-11-26 12:00:00,27065.195347911853
2021-11-26 13:00:00,24787.316481292513
2021-11-26 14:00:00,22168.287862556048
2021-11-26 15:00:00,20398.27757581602
2021-11-26 16:00:00,18424.172242318215
2021-11-26 17:00:00,17454.707572326293
2021-11-26 18:00:00,17270.810986182212
2021-11-26 19:00:00,17700.221605386447
2021-11-26 20:00:00,18818.67455449116
2021-11-26 21:00:00,20269.08387625913
2021-11-26 22:00:00,22300.7019212625
2021-11-26 23:00:00,24836.559996537482
2021-11-27 00:00:00,27411.9352921254
2021-11-27 01:00:00,30006.465565450635
2021-11-27 02:00:00,32218.241689990093
2021-11-27 03:00:00,34197.511019289785
2021-11-27 04:00:00,36022.86294421926
2021-11-27 05:00:00,36811.95968813847
2021-11-27 06:00:00,37375.166632533146
2021-11-27 07:00:00,36999.238701804396
2021-11-27 08:00:00,35754.32306789323
2021-11-27 09:00:00,34320.946956891814
2021-11-27 10:00:00,32262.28622888356
2021-11-27 11:00:00,29950.90606539478
2021-11-27 12:00:00,27430.70220472477
2021-11-27 13:00:00,24750.09443695583
2021-11-27 14:00:00,22187.283953381866
2021-11-27 15:00:00,20451.982770523246
2021-11-27 16:00:00,18656.132523104097
2021-11-27 17:00:00,17906.232279106447
2021-11-27 18:00:00,17375.427075704807
2021-11-27 19:00:00,17769.39850241416
2021-11-27 20:00:00,18610.44133481464
2021-11-27 21:00:00,20458.715374580253
2021-11-27 22:00:00,22359.64698136757
2021-11-27 23:00:00,24588.17673031564
2021-11-28 00:00:00,27398.479316031975
2021-11-28 01:00:00,29887.363556866767
2021-11-28 02:00:00,32672.633535541554
2021-11-28 03:00:00,34467.71672052782
2021-11-28 04:00:00,35959.32703728115
2021-11-28 05:00:00,37088.763499711065
2021-11-28 06:00:00,37483.48000854926
2021-11-28 07:00:00,37335.448669105885
2021-11-28 08:00:00,36061.17122390949
2021-11-28 09:00:00,34330.997316540444
2021-11-28 10:00:00,32645.57348005243
2021-11-28 11:00:00,30245.399755064234
2021-11-28 12:00:00,27658.798594976317
2021-11-28 13:00:00,24924.47583268015
2021-11-28 14:00:00,22369.952840937432
2021-11-28 15:00:00,20450.742719009766
2021-11-28 16:00:00,18803.01581818031
2021-11-28 17:00:00,17786.46596457774
2021-11-28 18:00:00,17305.796089801872
2021-11-28 19:00:00,17722.186151053687
2021-11-28 20:00:00,18893.30547030761
2021-11-28 21:00:00,20385.880690784797
2021-11-28 22:00:00,22330.249233402792
2021-11-28 23:00:00,24913.98572272935
2021-11-29 00:00:00,27344.981822866343
2021-11-29 01:00:00,30075.455921426546
2021-11-29 02:00:00,32612.764111723944
2021-11-29 03:00:00,34760.20155403845
2021-11-29 04:00:00,36116.40544125981
2021-11-29 05:00:00,37342.77951326847
2021-11-29 06:00:00,37452.18669720075
2021-11-29 07:00:00,37225.135328731485
2021-11-29 08:00:00,36163.2979627279
2021-11-29 09:00:00,34577.14232870482
2021-11-29 10:00:00,32582.576696194697
2021-11-29 11:00:00,29994.26554977193
2021-11-29 12:00:00,27293.46110525659
2021-11-29 13:00:00,24803.0985244645
2021-11-29 14:00:00,22606.493407046986
2021-11-29 15:00:00,20658.32102902662
2021-11-29 16:00:00,18643.010399908984
2021-11-29 17:00:00,18117.774446321528
2021-11-29 18:00:00,17357.988659262395
2021-11-29 19:00:00,17925.236915056008
2021-11-29 20:00:00,18878.83775281624
2021-11-29 21:00:00,20560.83993057059
2021-11-29 22:00:00,22629.327936452093
2021-11-29 23:00:00,25136.020045416924
2021-11-30 00:00:00,27612.342111407816
2021-11-30 01:00:00,30279.83425850972
2021-11-30 02:00:00,32422.723340028162
2021-11-30 03:00:00,34469.61720417365
2021-11-30 04:00:00,36296.71919938491
2021-11-30 05:00:00,37290.29989655602
2021-11-30 06:00:00,37640.453343733076
2021-11-30 07:00:00,37091.81682698023
2021-11-30 08:00:00,36365.53572670574
2021-11-30 09:00:00,34550.8532070348
2021-11-30 10:00:00,32550.686542716638
2021-11-30 11:00:00,30325.765988775584
2021-11-30 12:00:00,27677.310098034708
2021-11-30 13:00:00,25270.091451535773
2021-11-30 14:00:00,22607.28948420538
2021-11-30 15:00:00,20516.475840937546
2021-11-30 16:00:00,18865.632748969903
2021-11-30 17:00:00,17871.49863713333
2021-11-30 18:00:00,17583.229482659102
2021-11-30 19:00:00,18228.713827244712
2021-11-30 20:00:00,19014.960332061994
2021-11-30 21:00:00,20639.28095570895
2021-11-30 22:00:00,22769.333768639743
2021-11-30 23:00:00,25280.363729332763
2021-12-01 00:00:00,27586.560486876853
2021-12-01 01:00:00,30213.35806752658
2021-12-01 02:00:00,32557.61482002904
2021-12-01 03:00:00,34719.79052334941
2021-12-01 04:00:00,36212.42563228139
2021-12-01 05:00:00,37176.05193624791
2021-12-01 06:00:00,37823.2332780249
2021-12-01 07:00:00,37035.67579339829
2021-12-01 08:00:00,36435.59564580786
2021-12-01 09:00:00,34808.862321328765
2021-12-01 10:00:00,32774.70561722341
2021-12-01 11:00:00,30254.985794824297
2021-12-01 12:00:00,27575.53740389302
2021-12-01 13:00:00,25090.974840730167
2021-12-01 14:00:00,22478.3660361006
2021-12-01 15:00:00,20636.673622317798
2021-12-01 16:00:00,19003.180635533092
2021-12-01 17:00:00,18140.253429505152
2021-12-01 18:00:00,17929.780810746164
2021-12-01 19:00:00,18003.73764843447
2021-12-01 20:00:00,19059.887015586934
2021-12-01 21:00:00,20670.46562541702
2021-12-01 22:00:00,22960.876105082534
2021-12-01 23:00:00,25121.25301763473
2021-12-02 00:00:00,27693.18538123012
2021-12-02 01:00:00,30377.78615260384
2021-12-02 02:00:00,32824.48148738566
2021-12-02 03:00:00,34945.85322650512
2021-12-02 04:00:00,36591.35501833969
2021-12-02 05:00:00,37519.65377439174
2021-12-02 06:00:00,37735.18433487475
2021-12-02 07:00:00,37305.11561340112
2021-12-02 08:00:00,36208.00852684125
2021-12-02 09:00:00,34707.7014930463
2021-12-02 10:00:00,32712.904634624003
2021-12-02 11:00:00,30360.571363308325
2021-12-02 12:00:00,28029.719250662205
2021-12-02 13:00:00,25503.91379678251
2021-12-02 14:00:00,22726.4671179025
2021-12-02 15:00:00,20726.207316132226
2021-12-02 16:00:00,19030.6935267523
2021-12-02 17:00:00,18079.65704036328
2021-12-02 18:00:00,17659.00461672103
2021-12-02 19:00:00,18269.164105817465
2021-12-02 20:00:00,19260.90733168887
2021-12-02 21:00:00,20888.324564028662
2021-12-02 22:00:00,23109.072585334758
2021-12-02 23:00:00,25294.63781687486
2021-12-03 00:00:00,27693.01575030835
2021-12-03 01:00:00,30476.21455679671
2021-12-03 02:00:00,32871.39237486037
2021-12-03 03:00:00,34846.84986653918
2021-12-03 04:00:00,36529.62497462324
2021-12-03 05:00:00,37454.81805767637
2021-12-03 06:00:00,37732.77791043508
2021-12-03 07:00:00,37421.0736062919
2021-12-03 08:00:00,36252.96719606886
2021-12-03 09:00:00,34911.07606414068
2021-12-03 10:00:00,32889.998797936205
2021-12-03 11:00:00,30271.781055050436
2021-12-03 12:00:00,27659.548201179052
2021-12-03 13:00:00,25112.92760129938
2021-12-03 14:00:00,22791.754750217147
2021-12-03 15:00:00,20435.98727176956
2021-12-03 16:00:00,18881.221499106003
2021-12-03 17:00:00,18206.484926789977
2021-12-03 18:00:00,17967.33170265801
2021-12-03 19:00:00,18184.340630066057
2021-12-03 20:00:00,19011.558315905888
2021-12-03 21:00:00,20344.342111392758
2021-12-03 22:00:00,22809.220492721994
2021-12-03 23:00:00,25088.039745760896
2021-12-04 00:00:00,27855.597153480692
2021-12-04 01:00:00,30450.563641673776
2021-12-04 02:00:00,32714.455332619236
2021-12-04 03:00:00,34660.92414713143
2021-12-04 04:00:00,36528.61957293006
2021-12-04 05:00:00,37494.23979599705
2021-12-04 06:00:00,37837.2822176776
2021-12-04 07:00:00,37282.59539197424
2021-12-04 08:00:00,36431.95426022576
2021-12-04 09:00:00,34883.480202125495
2021-12-04 10:00:00,32685.044845171586
2021-12-04 11:00:00,30341.731895505192
2021-12-04 12:00:00,27857.136770743367
2021-12-04 13:00:00,25058.95561164768
2021-12-04 14:00:00,22784.945934348718
2021-12-04 15:00:00,20607.674456694316
2021-12-04 16:00:00,19315.934599870427
2021-12-04 17:00:00,18286.493520627606
2021-12-04 18:00:00,17864.985820664413
2021-12-04 19:00:00,18370.34836131589
2021-12-04 20:00:00,19096.770374647356
2021-12-04 21:00:00,20732.215288653475
2021-12-04 22:00:00,23018.630610312553
2021-12-04 23:00:00,25331.737211355256
2021-12-05 00:00:00,28119.824589541735
2021-12-05 01:00:00,30277.4769477977
2021-12-05 02:00:00,32924.643522310405
2021-12-05 03:00:00,35050.549857772625
2021-12-05 04:00:00,36744.47732508117
2021-12-05 05:00:00,37463.30563192692
2021-12-05 06:00:00,38044.59337885955
2021-12-05 07:00:00,37910.550938098706
2021-12-05 08:00:00,36840.624190904666
2021-12-05 09:00:00,35286.62562937031
2021-12-05 10:00:00,33187.57759946282
2021-12-05 11:00:00,30919.630679926926
2021-12-05 12:00:00,28109.3817263953
2021-12-05 13:00:00,25581.512390075266
2021-12-05 14:00:00,23002.2403284744
2021-12-05 15:00:00,21181.777558202484
2021-12-05 16:00:00,19433.96037849004
2021-12-05 17:00:00,18461.95171235167
2021-12-05 18:00:00,18051.381327281655
2021-12-05 19:00:00,18570.68183024318
2021-12-05 20:00:00,19684.673675020018
2021-12-05 21:00:00,21315.904930434917
2021-12-05 22:00:00,23141.18832745906
2021-12-05 23:00:00,25466.419369494502
2021-12-06 00:00:00,28108.15818559711
2021-12-06 01:00:00,30786.63886062975
2021-12-06 02:00:00,33054.5057973709
2021-12-06 03:00:00,35294.42259254105
2021-12-06 04:00:00,36830.37332156277
2021-12-06 05:00:00,37848.913607239476
2021-12-06 06:00:00,38001.89446785643
2021-12-06 07:00:00,37733.107852402245
2021-12-06 08:00:00,36957.904022222734
2021-12-06 09:00:00,35000.24800047607
2021-12-06 10:00:00,32898.844650927866
2021-12-06 11:00:00,30981.190806674655
2021-12-06 12:00:00,28196.918572328676
2021-12-06 13:00:00,25456.645931261457
2021-12-06 14:00:00,23166.063980523773
2021-12-06 15:00:00,21180.975589557373
2021-12-06 16:00:00,19582.68033989469
2021-12-06 17:00:00,18386.52324068944
2021-12-06 18:00:00,17971.320817527743
2021-12-06 19:00:00,18405.882622166522
2021-12-06 20:00:00,19481.95991217848
2021-12-06 21:00:00,21134.44832821795
2021-12-06 22:00:00,22962.06799412867
2021-12-06 23:00:00,25445.71623070165
2021-12-07 00:00:00,28288.916114875326
2021-12-07 01:00:00,30697.501583791563
2021-12-07 02:00:00,33139.81826311832
2021-12-07 03:00:00,35157.517158181756
2021-12-07 04:00:00,36623.13092684647
2021-12-07 05:00:00,37761.814675326066
2021-12-07 06:00:00,38237.185191289675
2021-12-07 07:00:00,37874.03107659982
2021-12-07 08:00:00,36803.345594799626
2021-12-07 09:00:00,35080.00669748162
2021-12-07 10:00:00,33085.44184446377
2021-12-07 11:00:00,30823.721231525044
2021-12-07 12:00:00,28131.6919378462
2021-12-07 13:00:00,25731.97366777759
2021-12-07 14:00:00,22958.156877650355
2021-12-07 15:00:00,21150.440598850444
2021-12-07 16:00:00,19461.133495219485
2021-12-07 17:00:00,18622.900666346253
2021-12-07 18:00:00,18177.8579745897
2021-12-07 19:00:00,18422.205769735887
2021-12-07 20:00:00,19536.28305754974
2021-12-07 21:00:00,21179.705179861397
2021-12-07 22:00:00,23475.149537004887
2021-12-07 23:00:00,25869.206444842537
2021-12-08 00:00:00,27985.73531372329
2021-12-08 01:00:00,30590.874063036914
2021-12-08 02:00:00,33320.32091915618
2021-12-08 03:00:00,35201.59675818773
2021-12-08 04:00:00,36970.84335180771
2021-12-08 05:00:00,37792.97527984654
2021-12-08 06:00:00,38165.897293643444
2021-12-08 07:00:00,38035.85811490155
2021-12-08 08:00:00,36804.899574605864
2021-12-08 09:00:00,35114.2150218151
2021-12-08 10:00:00,33327.852218249485
2021-12-08 11:00:00,30629.154878110206
2021-12-08 12:00:00,28280.217274758095
2021-12-08 13:00:00,26052.283683858775
2021-12-08 14:00:00,23310.146769098024
2021-12-08 15:00:00,21220.76145549758
2021-12-08 16:00:00,19732.019735970054
2021-12-08 17:00:00,18471.08742329458
2021-12-08 18:00:00,18149.224759869285
2021-12-08 19:00:00,18547.583217570405
2021-12-08 20:00:00,19464.149018082913
2021-12-08 21:00:00,21263.740464387367
2021-12-08 22:00:00,23417.97460931611
2021-12-08 23:00:00,25765.682288339027
2021-12-09 00:00:00,28580.660120468656
2021-12-09 01:00:00,30732.971713983847
2021-12-09 02:00:00,33283.48773134616
2021-12-09 03:00:00,35635.72051826204
2021-12-09 04:00:00,37132.47928279456
2021-12-09 05:00:00,37736.52531758315
2021-12-09 06:00:00,38032.18139984756
2021-12-09 07:00:00,37922.84572642824
2021-12-09 08:00:00,36853.536913667245
2021-12-09 09:00:00,35314.413763087745
2021-12-09 10:00:00,33430.2072081818
2021-12-09 11:00:00,31239.29936307992
2021-12-09 12:00:00,28464.81230993875
2021-12-09 13:00:00,26000.449008947875
2021-12-09 14:00:00,23600.204163337334
2021-12-09 15:00:00,21256.776379555107
2021-12-09 16:00:00,19689.86400015805
2021-12-09 17:00:00,18944.32022171853
2021-12-09 18:00:00,18275.215120063505
2021-12-09 19:00:00,18754.579000575122
2021-12-09 20:00:00,19989.168870474812
2021-12-09 21:00:00,21325.32526691704
2021-12-09 22:00:00,23387.734364608168
2021-12-09 23:00:00,25865.28406705074
2021-12-10 00:00:00,28085.977224111746
2021-12-10 01:00:00,30965.716161970093
2021-12-10 02:00:00,33428.42451227729
2021-12-10 03:00:00,35599.748473464155
2021-12-10 04:00:00,37382.249964390285
2021-12-10 05:00:00,38083.986618381714
2021-12-10 06:00:00,38275.50292109461
2021-12-10 07:00:00,38127.418324647806
2021-12-10 08:00:00,37152.18248275287
2021-12-10 09:00:00,35506.44424375931
2021-12-10 10:00:00,33343.9821880454
2021-12-10 11:00:00,31140.653496663363
2021-12-10 12:00:00,28454.15239412706
2021-12-10 13:00:00,25827.156054593717
2021-12-10 14:00:00,23468.724420500585
2021-12-10 15:00:00,21484.94655894296
2021-12-10 16:00:00,19772.902082306704
2021-12-10 17:00:00,19054.736868051452
2021-12-10 18:00:00,18451.247574680805
2021-12-10 19:00:00,18652.26778007039
2021-12-10 20:00:00,19644.881964386495
2021-12-10 21:00:00,21571.659299882413
2021-12-10 22:00:00,23601.938516573624
2021-12-10 23:00:00,25882.622205621166
2021-12-11 00:00:00,28386.16833563711
2021-12-11 01:00:00,30980.31739095965
2021-12-11 02:00:00,33330.949009800264
2021-12-11 03:00:00,35698.59641501576
2021-12-11 04:00:00,37236.74461452552
2021-12-11 05:00:00,38058.05102628104
2021-12-11 06:00:00,38357.905588814254
2021-12-11 07:00:00,38106.406037999484
2021-12-11 08:00:00,36872.72055918921
2021-12-11 09:00:00,35730.049479081405
2021-12-11 10:00:00,33224.231597948776
2021-12-11 11:00:00,31006.86595214638
2021-12-11 12:00:00,28558.25775119837
2021-12-11 13:00:00,25792.077796149722
2021-12-11 14:00:00,23567.820602466072
2021-12-11 15:00:00,21558.847930347754
2021-12-11 16:00:00,19777.210183844443
2021-12-11 17:00:00,18809.731621015373
2021-12-11 18:00:00,18511.327777106468
2021-12-11 19:00:00,18913.7810418383
2021-12-11 20:00:00,19940.535434202313
2021-12-11 21:00:00,21401.944237343196
2021-12-11 22:00:00,23485.455679149203
2021-12-11 23:00:00,25803.70387966567
2021-12-12 00:00:00,28523.618980371783
2021-12-12 01:00:00,31096.77559286714
2021-12-12 02:00:00,33551.663741372475
2021-12-12 03:00:00,35516.71803820334
2021-12-12 04:00:00,36997.78722068058
2021-12-12 05:00:00,38467.687003699735
2021-12-12 06:00:00,38590.14174682233
2021-12-12 07:00:00,38116.88792664106
2021-12-12 08:00:00,37158.74267266432
2021-12-12 09:00:00,35659.28439212926
2021-12-12 10:00:00,33537.51136376937
2021-12-12 11:00:00,31274.01910396188
2021-12-12 12:00:00,28494.733867446463
2021-12-12 13:00:00,26074.721749562752
2021-12-12 14:00:00,23490.091245384647
2021-12-12 15:00:00,21642.292638461447
2021-12-12 16:00:00,19944.714228605048
2021-12-12 17:00:00,18917.5691743953
2021-12-12 18:00:00,18664.470840970353
2021-12-12 19:00:00,18832.727268806302
2021-12-12 20:00:00,20079.18941199296
2021-12-12 21:00:00,21359.466161020013
2021-12-12 22:00:00,23505.853296557296
2021-12-12 23:00:00,26067.592276087576
2021-12-13 00:00:00,28486.96497564465
2021-12-13 01:00:00,31345.70772656986
2021-12-13 02:00:00,33514.42555265099
2021-12-13 03:00:00,35743.94340980267
2021-12-13 04:00:00,37413.01139792605
2021-12-13 05:00:00,38461.27435418486
2021-12-13 06:00:00,38857.347649706055
2021-12-13 07:00:00,38215.638465349664
2021-12-13 08:00:00,37333.06699009872
2021-12-13 09:00:00,35824.69053431442
2021-12-13 10:00:00,33707.283954000064
2021-12-13 11:00:00,31262.79405430124
2021-12-13 12:00:00,28672.952291870428
2021-12-13 13:00:00,26491.042698062014
2021-12-13 14:00:00,23642.569645700045
2021-12-13 15:00:00,21415.073110225385
2021-12-13 16:00:00,20171.216669701556
2021-12-13 17:00:00,19080.781686231407
2021-12-13 18:00:00,18660.229110854612
2021-12-13 19:00:00,19146.76565657584
2021-12-13 20:00:00,20060.98769587253
2021-12-13 21:00:00,21507.958181229696
2021-12-13 22:00:00,23977.793491697368
2021-12-13 23:00:00,26191.370584994773
2021-12-14 00:00:00,28810.99200323206
2021-12-14 01:00:00,31353.87830079079
2021-12-14 02:00:00,33670.334159727645
2021-12-14 03:00:00,35844.23848207389
2021-12-14 04:00:00,37571.87401259551
2021-12-14 05:00:00,38296.88422609038
2021-12-14 06:00:00,38922.00308914846
2021-12-14 07:00:00,38658.81823055662
2021-12-14 08:00:00,37585.76921101089
2021-12-14 09:00:00,35736.75923689396
2021-12-14 10:00:00,33776.75033425596
2021-12-14 11:00:00,31559.52726419243
2021-12-14 12:00:00,29166.139889954746
2021-12-14 13:00:00,26186.49510272925
2021-12-14 14:00:00,23900.953380741426
2021-12-14 15:00:00,21868.80337144067
2021-12-14 16:00:00,20359.60163553575
2021-12-14 17:00:00,19114.892519601835
2021-12-14 18:00:00,18936.209907004333
2021-12-14 19:00:00,19390.359178310326
2021-12-14 20:00:00,20175.892554073864
2021-12-14 21:00:00,21836.095628694966
2021-12-14 22:00:00,24047.02476317872
2021-12-14 23:00:00,26209.86044040616
2021-12-15 00:00:00,29225.830713020634
2021-12-15 01:00:00,31508.009669070965
2021-12-15 02:00:00,33934.06505074106
2021-12-15 03:00:00,35906.38295755031
2021-12-15 04:00:00,37307.84961790067
2021-12-15 05:00:00,38804.26134600816
2021-12-15 06:00:00,38981.11482217289
2021-12-15 07:00:00,38552.75370822514
2021-12-15 08:00:00,37490.84169693285
2021-12-15 09:00:00,35812.40088908163
2021-12-15 10:00:00,33899.17804779654
2021-12-15 11:00:00,31506.766508519344
2021-12-15 12:00:00,28923.26678529068
2021-12-15 13:00:00,26223.188232202963
2021-12-15 14:00:00,24081.23157149388
2021-12-15 15:00:00,21756.52606851042
2021-12-15 16:00:00,20186.03436878231
2021-12-15 17:00:00,19047.81168371669
2021-12-15 18:00:00,18799.730001593118
2021-12-15 19:00:00,19179.42741335433
2021-12-15 20:00:00,20184.43119901562
2021-12-15 21:00:00,21883.00047607313
2021-12-15 22:00:00,23737.292717323657
2021-12-15 23:00:00,26228.537105160965
2021-12-16 00:00:00,28790.899540494687
2021-12-16 01:00:00,31203.03737908305
2021-12-16 02:00:00,33762.30540839073
2021-12-16 03:00:00,35834.63120015722
2021-12-16 04:00:00,37535.90499697559
2021-12-16 05:00:00,38510.16779046417
2021-12-16 06:00:00,38920.95870048825
2021-12-16 07:00:00,38443.62762152591
2021-12-16 08:00:00,37549.29367965793
2021-12-16 09:00:00,35892.22678912108
2021-12-16 10:00:00,33911.36923563779
2021-12-16 11:00:00,31208.106270564873
2021-12-16 12:00:00,29190.001348921385
2021-12-16 13:00:00,25955.6578467966
2021-12-16 14:00:00,23868.19000162002
2021-12-16 15:00:00,21886.634289077494
2021-12-16 16:00:00,20384.343789741695
2021-12-16 17:00:00,19305.772406749624
2021-12-16 18:00:00,18943.87270626369
2021-12-16 19:00:00,19383.68153021623
2021-12-16 20:00:00,20201.10226483959
2021-12-16 21:00:00,21705.26071234662
2021-12-16 22:00:00,23881.64352309906
2021-12-16 23:00:00,26426.58493868175
2021-12-17 00:00:00,28886.036019996045
2021-12-17 01:00:00,31368.54561722567
2021-12-17 02:00:00,33971.22337684917
2021-12-17 03:00:00,36010.40271705092
2021-12-17 04:00:00,37444.33076067355
2021-12-17 05:00:00,38828.66685251819
2021-12-17 06:00:00,39125.02570993213
2021-12-17 07:00:00,38372.12728601791
2021-12-17 08:00:00,37749.537742271474
2021-12-17 09:00:00,36004.856521233305
2021-12-17 10:00:00,34131.32249646814
2021-12-17 11:00:00,31694.60616622428
2021-12-17 12:00:00,28879.009103763015
2021-12-17 13:00:00,26378.241300857215
2021-12-17 14:00:00,24100.21681225601
2021-12-17 15:00:00,21839.692283652796
2021-12-17 16:00:00,20290.15670922707
2021-12-17 17:00:00,19260.113015424424
2021-12-17 18:00:00,18998.553762289113
2021-12-17 19:00:00,19522.976857315512
2021-12-17 20:00:00,20262.85184984203
2021-12-17 21:00:00,22036.143256910414
2021-12-17 22:00:00,24154.05355765666
2021-12-17 23:00:00,26548.679751328233
2021-12-18 00:00:00,29102.803086967302
2021-12-18 01:00:00,31695.809821319945
2021-12-18 02:00:00,34043.0909532565
2021-12-18 03:00:00,36004.211454025164
2021-12-18 04:00:00,37773.23855674375
2021-12-18 05:00:00,38842.6911314741
2021-12-18 06:00:00,39119.57276839459
2021-12-18 07:00:00,38558.25019354855
2021-12-18 08:00:00,37694.87685516874
2021-12-18 09:00:00,36179.53517536055
2021-12-18 10:00:00,33915.55361057734
2021-12-18 11:00:00,31775.48022760451
2021-12-18 12:00:00,29307.606726169586
2021-12-18 13:00:00,26451.287085543445
2021-12-18 14:00:00,23922.11473019667
2021-12-18 15:00:00,22091.05845375459
2021-12-18 16:00:00,20485.708696649854
2021-12-18 17:00:00,19303.61951020615
2021-12-18 18:00:00,18937.84881311048
2021-12-18 19:00:00,19535.75395797474
2021-12-18 20:00:00,20766.307458446776
2021-12-18 21:00:00,22117.141891521267
2021-12-18 22:00:00,24156.099913812355
2021-12-18 23:00:00,26466.909774776035
2021-12-19 00:00:00,29103.871632594684
2021-12-19 01:00:00,31790.64620191986
2021-12-19 02:00:00,34231.330475767674
2021-12-19 03:00:00,36360.38351791463
2021-12-19 04:00:00,38016.08098188005
2021-12-19 05:00:00,38669.5696061087
2021-12-19 06:00:00,39265.731973085814
2021-12-19 07:00:00,38790.75865139783
2021-12-19 08:00:00,37816.94716898954
2021-12-19 09:00:00,36197.618080623346
2021-12-19 10:00:00,34108.97118200676
2021-12-19 11:00:00,31877.434603378897
2021-12-19 12:00:00,29147.823344128094
2021-12-19 13:00:00,26532.560895495364
2021-12-19 14:00:00,24091.35451242083
2021-12-19 15:00:00,22165.11252806509
2021-12-19 16:00:00,20663.324278354296
2021-12-19 17:00:00,19457.88731173888
2021-12-19 18:00:00,19161.69796184785
2021-12-19 19:00:00,19397.863617630588
2021-12-19 20:00:00,20546.437160626716
2021-12-19 21:00:00,21974.76802186754
2021-12-19 22:00:00,24228.81945032075
2021-12-19 23:00:00,26418.35757389722
2021-12-20 00:00:00,29410.132874986542
2021-12-20 01:00:00,31507.354817478023
2021-12-20 02:00:00,34154.11022543866
2021-12-20 03:00:00,36292.5546687385
2021-12-20 04:00:00,38151.61737688599
2021-12-20 05:00:00,38907.78590980547
2021-12-20 06:00:00,39348.39963280654
2021-12-20 07:00:00,38643.41145945997
2021-12-20 08:00:00,37719.868996580466
2021-12-20 09:00:00,36371.11996174634
2021-12-20 10:00:00,34168.24696431178
